LEVEL,DATE
25.80,14/05/2024
25.82,15/05/2024
25.85,16/05/2024
25.89,17/05/2024
25.94,18/05/2024
25.99,19/05/2024
26.04,20/05/2024
26.09,21/05/2024
26.12,22/05/2024
26.15,23/05/2024
26.18,24/05/2024
26.21,25/05/2024
26.24,26/05/2024
26.26,27/05/2024
26.32,28/05/2024
26.36,29/05/2024
26.40,30/05/2024
26.44,31/05/2024
26.49,01/06/2024
26.52,02/06/2024
26.55,03/06/2024
26.58,04/06/2024
26.61,05/06/2024
26.63,06/06/2024
26.66,07/06/2024
26.69,08/06/2024
26.71,09/06/2024
26.73,10/06/2024
26.75,11/06/2024
26.78,12/06/2024
26.81,13/06/2024
26.83,14/06/2024
26.84,15/06/2024
26.85,16/06/2024
26.85,17/06/2024
26.85,18/06/2024
26.85,19/06/2024
26.85,20/06/2024
26.85,21/06/2024
26.85,22/06/2024
26.84,23/06/2024
26.84,24/06/2024
26.83,25/06/2024
26.83,26/06/2024
26.82,27/06/2024
26.82,28/06/2024
26.81,29/06/2024
26.80,30/06/2024
26.79,01/07/2024
26.78,02/07/2024
26.76,03/07/2024
26.73,04/07/2024
26.70,05/07/2024
26.68,06/07/2024
26.65,07/07/2024
26.61,08/07/2024
26.57,09/07/2024
26.53,10/07/2024
26.49,11/07/2024
26.45,12/07/2024
26.41,13/07/2024
26.36,14/07/2024
26.31,15/07/2024
26.26,16/07/2024
26.2,17/07/2024
26.14,18/07/2024
26.07,19/07/2024
26.0,20/07/2024
25.93,21/07/2024
25.86,22/07/2024
25.79,23/07/2024
25.71,24/07/2024
25.64,25/07/2024
25.57,26/07/2024
25.5,27/07/2024
25.42,28/07/2024
25.34,29/07/2024
25.26,30/07/2024
25.18,31/07/2024
25.09,01/08/2024
24.99,02/08/2024
24.86,03/08/2024
24.73,04/08/2024
24.6,05/08/2024
24.5,06/08/2024
24.4,07/08/2024
24.29,08/08/2024
24.2,09/08/2024
24.1,10/08/2024
23.99,11/08/2024
23.87,12/08/2024
23.76,13/08/2024
23.63,14/08/2024
23.45,15/08/2024
23.28,16/08/2024
23.11,17/08/2024
22.94,18/08/2024
22.76,19/08/2024
22.56,20/08/2024
22.36,21/08/2024
22.15,22/08/2024
21.93,23/08/2024
21.71,24/08/2024
21.48,25/08/2024
21.24,26/08/2024
21.01,27/08/2024
20.77,28/08/2024
20.53,29/08/2024
20.27,30/08/2024
20.02,31/08/2024
19.78,01/09/2024
19.53,02/09/2024
19.26,03/09/2024
19.01,04/09/2024
18.75,05/09/2024
18.49,06/09/2024
18.23,07/09/2024
17.98,08/09/2024
17.73,09/09/2024
17.47,10/09/2024
17.21,11/09/2024
16.97,12/09/2024
16.75,13/09/2024
16.50,14/09/2024
16.25,15/09/2024
15.99,16/09/2024
15.77,17/09/2024
15.53,18/09/2024
15.29,19/09/2024
15.08,20/09/2024
14.87,21/09/2024
14.68,22/09/2024
14.49,23/09/2024
14.30,24/09/2024
14.11,25/09/2024
13.92,26/09/2024
13.73,27/09/2024
13.54,28/09/2024
13.36,29/09/2024
13.19,30/09/2024
13.05,01/10/2024
12.91,02/10/2024
12.77,03/10/2024
12.66,04/10/2024
12.53,05/10/2024
12.41,06/10/2024
12.29,07/10/2024
12.17,08/10/2024
12.11,09/10/2024
12.11,10/10/2024
12.11,11/10/2024
12.11,12/10/2024
12.12,13/10/2024
12.13,14/10/2024
12.16,15/10/2024
12.20,16/10/2024
12.25,17/10/2024
12.30,18/10/2024
12.34,19/10/2024
12.37,20/10/2024
12.40,21/10/2024
12.46,22/10/2024
12.50,23/10/2024
12.50,24/10/2024
12.46,25/10/2024
12.31,26/10/2024
12.35,27/10/2024
12.29,28/10/2024
12.25,29/10/2024
12.21,30/10/2024
12.18,31/10/2024
12.18,01/11/2024
12.18,02/11/2024
12.18,03/11/2024
12.17,04/11/2024
12.18,05/11/2024
12.18,06/11/2024
12.19,07/11/2024
12.23,08/11/2024
12.33,09/11/2024
12.43,10/11/2024
12.53,11/11/2024
12.67,12/11/2024
12.88,13/11/2024
13.09,14/11/2024
13.28,15/11/2024
13.47,16/11/2024
13.66,17/11/2024
13.85,18/11/2024
13.97,19/11/2024
14.07,20/11/2024
14.15,21/11/2024
14.18,22/11/2024
14.20,23/11/2024
14.22,24/11/2024
14.25,25/11/2024
14.26,26/11/2024
14.28,27/11/2024
14.30,28/11/2024
14.33,29/11/2024
14.37,30/11/2024
14.41,1/12/2024
14.45,2/12/2024
14.49,3/12/2024
14.57,4/12/2024
14.65,5/12/2024
14.75,6/12/2024
14.86,7/12/2024
14.98,8/12/2024
15.10,9/12/2024
15.23,10/12/2024
15.34,11/12/2024
15.44,12/12/2024
15.54,13/12/2024
15.66,14/12/2024
15.78,15/12/2024
15.91,16/12/2024
16.06,17/12/2024
16.20,18/12/2024
16.34,19/12/2024
16.49,20/12/2024
16.64,21/12/2024
16.79,22/12/2024
16.94,23/12/2024
17.09,24/12/2024
17.23,25/12/2024
17.38,26/12/2024
17.54,27/12/2024
17.71,28/12/2024
17.88,29/12/2024
18.05,30/12/2024
18.22,31/12/2024
18.40,01/01/2025
18.58,02/01/2025
18.78,03/01/2025
18.99,04/01/2025
19.20,05/01/2025
19.41,06/01/2025
19.61,07/01/2025
19.80,08/01/2025
19.99,09/01/2025
20.15,10/01/2025
20.29,11/01/2025
20.43,12/01/2025
20.56,13/01/2025
20.68,14/01/2025
20.79,15/01/2025
20.90,16/01/2025
21.00,17/01/2025
21.13,18/01/2025
21.25,19/01/2025
21.38,20/01/2025
21.48,21/01/2025
21.58,22/01/2025
21.68,23/01/2025
21.77,24/01/2025
21.86,25/01/2025
21.95,26/01/2025
22.03,27/01/2025
22.09,28/01/2025
22.13,29/01/2025
22.17,30/01/2025
22.20,31/01/2025
22.21,01/02/2025
22.21,02/02/2025
22.21,03/02/2025
22.21,04/02/2025
22.23,05/02/2025
22.23,06/02/2025
22.22,07/02/2025
22.24,08/02/2025
22.26,09/02/2025
22.29,10/02/2025
22.33,11/02/2025
22.35,12/02/2025
22.39,13/02/2025
22.46,14/02/2025
22.55,15/02/2025
22.64,16/02/2025
22.73,17/02/2025
22.83,18/02/2025
22.93,19/02/2025
23.01,20/02/2025
23.10,21/02/2025
23.21,22/02/2025
23.33,23/02/2025
23.45,24/02/2025
23.57,25/02/2025
23.67,26/02/2025
23.79,27/02/2025
23.91,28/02/2025
24.00,01/03/2025
24.08,02/03/2025
24.16,03/03/2025
24.28,04/03/2025
24.41,05/03/2025
24.50,06/03/2025
24.57,07/03/2025
24.65,08/03/2025
24.73,09/03/2025
24.82,10/03/2025
24.91,11/03/2025
24.98,12/03/2025
25.03,13/03/2025
25.08,14/03/2025
25.13,15/03/2025
25.19,16/03/2025
25.26,17/03/2025
25.31,18/03/2025
25.36,19/03/2025
25.47,20/03/2025
25.57,21/03/2025
25.61,22/03/2025
25.65,23/03/2025
25.70,24/03/2025
25.75,25/03/2025
25.81,26/03/2025
25.86,27/03/2025
25.91,28/03/2025
25.95,29/03/2025
25.99,30/03/2025
26.03,31/03/2025
26.07,01/04/2025
26.11,02/04/2025
26.15,03/04/2025
26.19,04/04/2025
26.23,05/04/2025
26.27,06/04/2025
26.32,07/04/2025
26.36,08/04/2025
26.41,09/04/2025
26.47,10/04/2025
26.53,11/04/2025
26.59,12/04/2025
26.65,13/04/2025
26.72,14/04/2025
26.78,15/04/2025
26.85,16/04/2025
26.91,17/04/2025
26.97,18/04/2025
27.03,19/04/2025
27.09,20/04/2025
27.15,21/04/2025
27.22,22/04/2025
27.28,23/04/2025
27.34,24/04/2025
27.39,25/04/2025
27.44,26/04/2025
27.49,27/04/2025
27.56,28/04/2025
27.60,29/04/2025
27.68,30/04/2025
27.73,01/05/2025
27.78,02/05/2025
27.82,03/05/2025
27.86,04/05/2025
27.90,05/05/2025
27.92,06/05/2025
27.96,07/05/2025
27.99,08/05/2025
28.02,09/05/2025
28.05,10/05/2025
28.07,11/05/2025
28.09,12/05/2025
28.12,13/05/2025
28.14,14/05/2025
28.17,15/05/2025
28.21,16/05/2025
